Status,Species name (Current accepted),"Authority, Year",Common Name,Species  (Previous names),Fauna,Kingdom,Phylum,Class,Order,Family,Genus,Species,Native_biogeog,Native_geog,Species name (First published),Reference (First published),Specific Page No. (First published),Date: yyyy (First published),Latitude (First published),Longitude (First published),Location (First published),Species name (First sighting),Reference (First sighting),Date: dd/mm/yyyy (First sighting),Year (First sighting),Latitude (First sighting),Longitude (First sighting),Location (First sighting),Introduction pathway,Introduction_mode,Introduction_all,"Introduction pathway 
Reference","Extinction 
(Y/N)",Year (Extinction),Extinction Reference,"Active removal
(Y/N)","Active removal 
Reference","References: Subsequent records (Surname, journal short form, vol(issue) (year) page)",Additional Remarks
Naturalised,Pomacea canaliculata,"Lamarck, 1822","Golden Applesnail, Channeled Applesnail","Pomacea lineata, Ampullaria canaliculata",Freshwater,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,canaliculata,Neotropic,South America,Pomacea,"Ng, P. K. L. (1991). A Guide to Freshwater Life in Singapore. Singapore Science Centre. ",130,1991,,,Singapore,Pomacea,"Ng, P. K. L. (1991). A Guide to Freshwater Life in Singapore. Singapore Science Centre. ",1991,1991, , ,Singapore,Food and Aquarium trade,,Pet trade,"Ng, T. H., Tan, S. K., & Low, M. E. Y. (2014). Singapore Mollusca: 7. The family Ampullariidae (Gastropoda: Caenogastropoda: Ampullarioidea). Nature in Singapore, 7, 31-47. ",N,,,Y,"PUB. (2021, 11 March 2021).  https://www.facebook.com/109647569125933/posts/3720266484730672/?extid=0&d=n","Ng et al, Biol. Conserv., 64(1) 20–22; Chan, Of Sea and Shore, 18(4) (1996); Maassen, (as Pomacea lineata) De Kreukel, 2001 (2001); Goh et al, A Guide to Urban Creatures (2002) 103; Clements et al, Biol. Conserv., 128(1) (2006) 136, 141, 143, 144; Tan & Woo, A Preliminary Checklist of the Molluscs of Singapore (2010) 27; Ng et al, NiS, 7 (2014) 31, 32 37–42; Tan et al, Singapore Biodiversity Records, 2016 (2016) 187; Tan et al, (as Pomacea sp.) Singapore Biodiversity Records, 2017 (2017) 7, 9; Ng et al, Biology and Management of Invasive Apple Snails (2017) 222–233",
Naturalised,Pomacea maculata,"Perry, 1810","Island Golden Apple Snail, Spotted Apple Snail","Ampullaria amazonica, Ampullaria castelnaudii, Ampullaria crosseana, Ampullaria georgii, Ampullaria gigas, Ampullaria haustrum, Ampullaria immersa, Ampullaria insularum, Ampullaria vermiformis, Pomacea (Pomacea) castelnaudii, Pomacea amazonica, Pomacea castelnaudii, Pomacea vickeryi, Pomacea insularum",Freshwater,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae ,Pomacea ,maculata,Neotropic,South America,Pomacea insularum,"Hayes, K. A., Joshi, R. C., Thiengo, S. C., & Cowie, R. H. (2008). Out of South America: multiple origins of non-native apple snails in Asia. Diversity and Distributions, 14(4), 701–712. ","702, 706",2008,,,Singapore,Pomacea maculata,"Ng, T. H., Tan, S. K., & Low, M. E. Y. (2014). Singapore Mollusca: 7. The family Ampullariidae (Gastropoda: Caenogastropoda: Ampullarioidea). Nature in Singapore, 7, 31-47. ",24/2/1989,1989,1.3921000,103.7296800,Sungei Tengah Road,Ornamental fish trade,,,"Ng, T. H., Tan, S. K., & Low, M. E. Y. (2014). Singapore Mollusca: 7. The family Ampullariidae (Gastropoda: Caenogastropoda: Ampullarioidea). Nature in Singapore, 7, 31-47. ",N,,,N,,"Low et al,  (as Pomacea insularum) NiS (2013) 55; Ng et al, NiS, 7 (2014) 31, 36–39, 42, 44; Tan, Singapore Biodiversity Records, 2016 (2016) 137, 140; Tan et al, Singapore Biodiversity Records, 2016 (2016) 187; Tan et al, (as Pomacea sp.) Singapore Biodiversity Records, 2017 (2017) 7, 9; Tan, Singapore Biodiversity Records, 2019 (2019) 160, 162",
Naturalised,Pyrgophorus platyrachis,"Thompson, 1968","Serrated Crownsnail, Florida Serrate Crownsnail",,Freshwater,Animalia,Mollusca,Gastropoda,Littorinimorpha,Cochliopidae,Pyrgophorus ,platyrachis,Nearctic,"Florida, United States",Pyrgophorus platyrachis,"Ng, T. H., Liew, J. H., Song, J. Z. E., & Yeo, D. C. J. (2016). First record of the cryptic invader Pyrgophorus platyrachis Thompson, 1968 (Gastropoda: Truncatelloidea: Cochliopidae) outside the Americas. BioInvasions Records, 5, 75-80. https://doi.org/10.3391/bir.2016.5.2.03 ",75–79,2016,1.3122222,103.7422222,Pandan Reservoir,Pyrgophorus platyrachis,"Ng, T. H., Liew, J. H., Song, J. Z. E., & Yeo, D. C. J. (2016). First record of the cryptic invader Pyrgophorus platyrachis Thompson, 1968 (Gastropoda: Truncatelloidea: Cochliopidae) outside the Americas. BioInvasions Records, 5, 75-80. https://doi.org/10.3391/bir.2016.5.2.03 ",31/10/2014,2014,1.3122222,103.7422222,Pandan Reservoir,"Accidental introduction through the ornamental trade, brought in with ornamental aquatic plants ",,Pet trade,"Ng, T. H., Liew, J. H., Song, J. Z. E., & Yeo, D. C. J. (2016). First record of the cryptic invader Pyrgophorus platyrachis Thompson, 1968 (Gastropoda: Truncatelloidea: Cochliopidae) outside the Americas. BioInvasions Records, 5, 75-80. https://doi.org/10.3391/bir.2016.5.2.03 ",N,,,N,,NA,
Naturalised,Radix rubiginosa,"Michelin, 1831",Pond snail,"Cerasina bulla, Limnaea bongsonensis, Limnaea crosseana, Limnaea javanica, Limnaea javanica elbertae, Limnaea javanica nana, Limnaea klossi, Limnaea spadicea, Limnaeus bulla, Limnaeus crosseanus, Limnaeus javanicus, Limnaeus longulus, Limnaeus longulus var. brevis, Limnaeus longulus var. gracilis, Limnaeus singaporinus, Limnaeus spadiceus, Limnaeus succineus var. javanicus, Limnaeus ventricularius, Limnea spadicea, Lymnaea (Radix) auricularia rubiginosa, Lymnaea rubiginosa, Lymnaeus javanicus var. longulus, Lymnaeus javanicus var. rubiginosus, Lymnaeus rubiginosus, Lymnoeus rubiginosus, Radix (Radix) rubiginosa",Freshwater,Animalia,Mollusca,Gastropoda,Basommatophora,Lymnaeidae ,Radix ,rubiginosa,Indomalayan,Southeast Asia | East Asia,Radix rubiginosa,"Ng, T. H., Tan, S. K., Wong, W. H., Meier, R., Chan, S.-Y., Tan, H. H., & Yeo, D. C. J. (2016). Molluscs for Sale: Assessment of Freshwater Gastropods and Bivalves in the Ornamental Pet Trade. PLoS One, 11(8), e0161130. https://doi.org/10.1371/journal.pone.0161130 ","5, 7, 9–11",2016,,,Singapore,Radix rubiginosa,"Ng, T. H., Tan, S. K., Wong, W. H., Meier, R., Chan, S.-Y., Tan, H. H., & Yeo, D. C. J. (2016). Molluscs for Sale: Assessment of Freshwater Gastropods and Bivalves in the Ornamental Pet Trade. PLoS One, 11(8), e0161130. https://doi.org/10.1371/journal.pone.0161130 ",2008 - 2014,2008, , ,Singapore,Aquarium or ornamental fish trade,,Pet trade,"Ng, T. H., Tan, S. K., Wong, W. H., Meier, R., Chan, S.-Y., Tan, H. H., & Yeo, D. C. J. (2016). Molluscs for Sale: Assessment of Freshwater Gastropods and Bivalves in the Ornamental Pet Trade. PLoS One, 11(8), e0161130. https://doi.org/10.1371/journal.pone.0161130 ",N,,,N,,"Tan et al, Singapore Biodiversity Records, 2016 (2016) 186, 189",
Naturalised,Sinotaia guangdungensis,"Kobelt, 1906",Many-zoned mystery snail,"Vivipara heudei var. guangdungensis, Taia polyzonata (as Vivipara polyzonata, Paludina polyzonata, Sinotaia polyzonata, Angulyagra (angulyagra polyzonata)), Bellamya heudei guangdungensis",Freshwater,Animalia,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Sinotaia,guangdengensis,Indomalayan,Southeast Asia | East Asia,Taia polyzonata,"Ng, P. K. L. (1991). A Guide to Freshwater Life in Singapore. Singapore Science Centre. ",125,1991,,,Singapore,Taia polyzonata,"Tan, S. K., Chan, S.-Y., & Clements, G. R. (2012). A Guide to Snails and other Non-Marine Molluscs of Singapore. Science Centre Singapore. ",1960s,1960, , ,Singapore,Introduced alongside the ornamental pet trade as fish feed,,Pet trade,"Ng, T. H., Tan, S. K., Wong, W. H., Meier, R., Chan, S.-Y., Tan, H. H., & Yeo, D. C. J. (2016). Molluscs for Sale: Assessment of Freshwater Gastropods and Bivalves in the Ornamental Pet Trade. PLOS ONE, 11(8), e0161130. https://doi.org/10.1371/journal.pone.0161130 ",N,,,N,,"Shea, (as Bellamya heudei guangdungensis) Molluscan Res., 15(1) (1994) 6; (as Taia ployzonata) Chan, of Sea and Shore, 18(4) (1996) 184, 185; Clements et al, (as Taia polyzonata) Biol. Conserv., 128(1) (2006) 144; Tan & Woo, (as Taia polyzonata) A Preliminary Checklist of the Molluscs of Singapore (2010) 28; Tan et al, (as Taia polyzonata) A Guide to Snails and other Non-Marine Molluscs of Singapore (2012) 23, 133; Ng et al, (as Bellamya heudei guangdungensis) Malacologia, 57(2) (2014); Ng et al, PloS ONE, 11(8) (2016) 6–9, 11–12; Tan et al, (as Sinotaia quangdungensis) Singapore Biodiversity Records, 2016 (2016) 186",Ng et al 2014 mentions that the species was previously known as Angulyagra polyzonata and Taia polyzonata in Singapore. All records under these other species have been merged under this entry.
Naturalised,Achatina fulica,"Ferussac, 1821",Giant African Snail,,Terrestrial,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Achatina,fulica,Afrotropic,Africa,Achatina fulica,"Rees, W. J. (1950). The Giant African Snail. Proceedings of the Zoological Society of London, 120, 577-599. https://doi.org/10.1111/j.1096-3642.1950.tb00664.x ","579, 580, 581, 583, 587, 595, 597",1950,1.3138000,103.8159000,(unconfirmed) Singapore Botanic Gardens,Achatina fulica,"Mead, A. R. (1961). The Giant African Snail: A Problem in Economic Macology (Vol. 1). The University of Chicago Press.",Feb-22,1922,1.3250600,103.8505400,Balestier District,Hitchhiking via horticultural trade,,Horticultural trade,"Mead, A. R. (1961). The Giant African Snail: A Problem in Economic Macology (Vol. 1). The University of Chicago Press.",N,,,Y,"Wijedesa, L. S., Tan, S. K., Clements, G. R., & Sng, D. (2014). Three snails in a slugfest. Nature Watch, 22(1), 2-5. ","Mead, The Giant African Snail: A Problem in Economic Malacology (1961) 1, 8, 10, 15, 17, 18, 114, 153, 158, 159, 189; Ho, Raffles Bull. Zool., 43(1) (1995) 91, 100; Goh et al, A Guide to Urban Creatures (2002) 12, 13; Tan & Woo, A Preliminary Checklist of the Molluscs of Singapore (2010) 64; Yeo & Chia, COSMOS, 6(1) (2010) 25, 26, 32; Tan & Tan, Singapore Biodiversity Records, 2014 (2014)  139-140; Wijedasa et al, Nature Watch, 22(1) (2014) 3, 5; Tan et al, NiS 8 (2015) 25, 26; Lim et al, Gard. Bull. (Singapore), 70(Suppl. 1) (2018) 112, 113, 117, 118",
Naturalised,Bradybaena similaris,"Férussac, 1821",Asian Trampsnail,"Eulota (Eulota) similaris, Eulota (Eulotella) similaris, Eulotella similaris, Helix (Dorcasia) similaris, Helix (Fruticicola) similaris, Helix (Helicella) similaris, Helix (Helicogena) similaris, Helix borbonica, Helix brardiana, Helix epixantha, Helix genulabris, Helix similaris, Helix stimpsoni",Terrestrial,Animalia,Mollusca,Gastropoda,Stylommatophora,Bradybaenidae,Bradybaena, similaris,Indomalayan,Southeast Asia,Bradybaena similaris,"Lim, R. K. Y. (1969). The Terrestrial Molluscs of Singapore. University of Singapore, Singapore. ","18, 103–107, 141, 171, 177–179, 181, 183–185, 198, 201",1969,1.3312000,103.8691000,Potong Pasir Farm,Bradybaena similaris,"Lim, R. K. Y. (1969). The Terrestrial Molluscs of Singapore. University of Singapore, Singapore. ",26/3/1969,1969,1.3312000,103.8691000,Potong Pasir Farm,Horticultural and agricultural trade,,Horticultural trade | Agricultural trade,"Tan, S. K., Chan, S.-Y., & Clements, G. R. (2012). A Guide to Snails and other Non-Marine Molluscs of Singapore. Science Centre Singapore. ",N,,,Y,"Lim, R. K. Y. (1969). The Terrestrial Molluscs of Singapore. University of Singapore, Singapore. ","Ho, Raffles Bull. Zool., 43(1) (1995) 110, 111; Tan & Woo, A Preliminary Checklist of the Molluscs of Singapore (2010) 66; Ng & Tan, NiS, 4 (2011) 79–83; Tan et al, A Guide to Snails and other Non-Marine Molluscs of Singapore (2012) 27, 56, 121; Tan et al, NiS, 8 (2015) 25–29; Lim et al, Gard. Bull. (Singapore), 70(Suppl. 1) (2018) 116, 118; Cai et al, Gard. Bull. (Singapore), 70(Suppl. 1) (2018) 205",
Naturalised,Limicolaria flammea,"Müller, 1774",,"Achatina (Limicolaria) flammea, Helix (Limicolarius) babel, Helix babel, Helix flammea, Helix undata, Helix ustilago, Limicolaria agathina, Limicolaria hyadesi",Terrestrial,Animalia,Mollusca,Gastropoda,Stylommatophora,Achatinidae,Limicolaria,flammea,Afrotropic,Africa,Limicolaria flammea,"Tan, S. K., & Clements, G. R. (2011). Limicolaria flammea (Müller, 1774), another potentially invasive African land snail in tropical Asia. Tropical Conservation Science, 4(1), 97-102. https://doi.org/10.1177/194008291100400109 ",97–101,2011,1.2721890,103.6339920,Tuas South,Limicolaria flammea,"Tan, S. K., & Clements, G. R. (2011). Limicolaria flammea (Müller, 1774), another potentially invasive African land snail in tropical Asia. Tropical Conservation Science, 4(1), 97-102. https://doi.org/10.1177/194008291100400109 ",Dec-06,2006,1.2721890,103.6339920,Tuas South,"Introducted through the horticulture trade, with exotic plants",,,"Tan, S. K., & Clements, G. R. (2011). Limicolaria flammea (Müller, 1774), another potentially invasive African land snail in tropical Asia. Tropical Conservation Science, 4(1), 97-102. https://doi.org/10.1177/194008291100400109 ",N,,,N,,"Tan & Low, NiS, 4 (2011) 311–317; Tan, Singapore Biodiversity Records, 2013 (2013) 77; Tan & Tan, Singapore Biodiversity Records, 2014 (2014) 314; Tan & Tan, Singapore Biodiversity Records, 2019 (2019) 95","No published records on active removal, however, research papers recommend possible removal."
Naturalised,Sarika siamensis,"Pfeiffer, 1856",,"Cryptozona siamensis, Helix siamensis, Hemiplecta dichromatica",Terrestrial,Animalia,Mollusca,Gastropoda,Stylommatophora ,Ariophantidae ,Sarika,siamensis,Indomalayan,Thailand,Cryptozona siamensis,"Tan, S. K., Chan, S. Y. N., Leo H S, & Low, M. E. Y. (2016). Making its way down the Peninsula: Discovery of the non?native Cryptozona siamensis (L. Pfeiffer, 1856) in Singapore, with a note on its status in Peninsular Malaysia (Helicarionoidea: Ariophantidae). Occasional Molluscan Papers, 5, 1-9. ",1–8,2016,1.4074444,103.7831111,"Along perimeter fence of former Mandai Orchid Garden, parallel to Mandai Lake Road",Cryptozona siamensis,"Tan, S. K., Chan, S. Y. N., Leo H S, & Low, M. E. Y. (2016). Making its way down the Peninsula: Discovery of the non?native Cryptozona siamensis (L. Pfeiffer, 1856) in Singapore, with a note on its status in Peninsular Malaysia (Helicarionoidea: Ariophantidae). Occasional Molluscan Papers, 5, 1-9. ",2/5/2016,2016,1.4074444,103.7831111,"Along perimeter fence of former Mandai Orchid Garden, parallel to Mandai Lake Road",Believed to be introduced through horticultural trade activities,,,"Tan, S. K., Chan, S. Y. N., Leo H S, & Low, M. E. Y. (2016). Making its way down the Peninsula: Discovery of the non?native Cryptozona siamensis (L. Pfeiffer, 1856) in Singapore, with a note on its status in Peninsular Malaysia (Helicarionoidea: Ariophantidae). Occasional Molluscan Papers, 5, 1-9. ",N,,,N,,"Tan & Lee, SIngapore Biodiversity Records, 2019 (2019) 24–25; Pholyotha et al, Contrib. Zool., 91 (2022) 119, 121",
Naturalised,Watersipora subatra,"Ortmann, 1890",,,Marine,Animalia,Bryozoa ,Gymnolaemata ,Cheilostomatida,Watersiporidae,Watersipora,subatra,Unknown,Temperate Northern Pacific | Central Indo-Pacific https://invasions.si.edu/nemesis/jtmd/species_summary/Watersipora%20subatra,Watersipora subatra,"Tilbrook, K. J., & Gordon, D. P. (2016). Checklist of Singaporean Bryozoa and Entoprocta. Raffles Bulletin of Zoology, 34, 593–603. ","599, 600",2016,1.2139985,103.8347441,Little Sister's Island,Watersipora subatra,"Tilbrook, K. J., & Gordon, D. P. (2016). Checklist of Singaporean Bryozoa and Entoprocta. Raffles Bulletin of Zoology, 34, 593–603. ",2012-2014,2012,1.2139985,103.8347441,Little Sister's Island,Shipping,,,"Wells, F. E. T., Koh Siang, Todd, P. A., Jaafar, Z., & Yeo, D. C. J. (2019). A low number of introduced marine species in the tropics: a case study from Singapore. Management of Biological Invasions, 10(1), 23–45. ",N,,,N,,"Wells et al, Manag. Biol. Invasions, 10(1) (2019) 30; Jain et al, Raffles Bull. Zool., 70 (2022) 271",
Naturalised,Aedes aegypti,"Linnaeus, 1762",Yellow Fever Mosquito,Culex aegypti,Terrestrial,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes, aegypti,Afrotropic,Africa,Aedes mosquito,"Chew, A., Gwee, A. L., Ho, Y., Khoo, O. T., Lee, Y. K., Lim, C. H., & Wells, R. (1961). A haemorrhagic fever in Singapore. The Lancet, 1(7172), 307–310. ",308,1967,,,Singapore,Aedes aegypti,"Chew, A., Gwee, A. L., Ho, Y., Khoo, O. T., Lee, Y. K., Lim, C. H., & Wells, R. (1961). A haemorrhagic fever in Singapore. The Lancet, 1(7172), 307–310. ",Jun-60,1960, , ,Singapore,,,,,N,,,Y,"Ooi, E.-E., Goh, K.-T., & Gubler, D. J. (2006). Dengue Prevention and 35 Years of Vector Control in Singapore. Emerging infectious diseases, 12(6), 887-893. https://doi.org/10.3201/10.3201/eid1206.051210 ","Lim et al, Singapore Medical Journal, 2(4) (1961) 160; Chan et al, Japanese Journal of Medical Science & Biology, 20 (1967) 84, 87, 88; Chan et al, Bull. World Health Organ., 44 (1971) 617–627; Chung et al, Med. Vet. Entomol., 15 (2001) 321–327; Kow et al, J. Med. Entomol., 38(4) (2001) 475–479; Loh & Song, Dengue Bulletin, 15 (2001) 74–78; Chung & Pang, Trop. Med. Int. Health., 7(4) (2002) 322–330; Liew & Curtis, Med. Vet. Entomol., 18 (2004) 351–360; Ooi et al, Emerg. Infect. Dis., 12(6) (2006) 887–892; Koou et al, J. Med. Entomol., 51(1) (2014) 170–181; Kow et al, Parasites Vectors, 7 (2014) 471; Pang et al, Trop. Biomed., 32(1) (2015) 140–150; Seidahmed & Eltahir, PLoS Negl Trop Dis, 10(7) (2016) e0004842; Ong et al, Parasites Vectors, 12 (2019) 17; Liew et al, Area-Wide Integrated Pest Management (2020) 747–759",
Naturalised,Aleurodicus dispersus,"Russell, 1965","Whitefly, Spiralling Whitefly",,Terrestrial,Animalia,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Aleurodicus,dispersus,Neotropic,South America,Aleurodicus dispersus,"Botha, J., Hardie, D., & Power, G. (2000). Spiraling whitefly Aleurodicus dispersus Factsheet, 18/2000.",-,2000,,,Singapore,Aleurodicus dispersus,"Botha, J., Hardie, D., & Power, G. (2000). Spiraling whitefly Aleurodicus dispersus Factsheet, 18/2000.",2000,2000, , ,Singapore,"Imports of ornamental plants/agriculture. Plants for planting, vegetables and fruits, cut flowers. ",,Horticultural trade | Agricultural trade,"Suh, S.-J., & Jungyoun, J. (2014). A Checklist of Whiteflies (Hemiptera: Aleyrodidae) Intercepted on Imported Plants in Korea 2005–2013. Insecta Mundi, 0354, 1–14. ",N,,,N,,"Suh & Ji, Insecta Mundi, 0354 (2014) 6
Checklists(?): Anonymous, EPPO (2000); Anonymous, (as Whiteflies) AVA (2001) 29",
Naturalised,Aleyrodicus destructor,"Mackie, 1912",Coconut Whitefly,,Terrestrial,Animalia,Arthropoda,Insecta,Hemiptera,Aleyrodidae,Aleyrodicus,destructor,Australasia,Australia,,,,,,,,,,,,,,,,,,,N,,,N,,"Checklists(?): Anonymous, (as Whiteflies) AVA (2001) 29",
Naturalised,Anomalococcus multipora,"Morrison, 1921",,Anomalococcus multipori,Terrestrial,Animalia,Arthropoda,Insecta,Hemiptera,Lecanodiaspididae,Anomalococcus,multipora,Indomalayan,Southeast Asia,Anomalococcus multipori,"Morrison, H. (1921). Some nondiaspine Coccidae from the Malay Peninsula, with descriptions of apparently new species. The Philippine journal of science, 18, 637-677. https://www.biodiversitylibrary.org/part/39960",641–644,1921,1.3140328,103.8158707,Singapore Botanic Gardens,Anomalococcus multipori,"Morrison, H. (1921). Some nondiaspine Coccidae from the Malay Peninsula, with descriptions of apparently new species. The Philippine journal of science, 18, 637-677. https://www.biodiversitylibrary.org/part/39960",Oct-17,1917,1.3140328,103.8158707,Singapore Botanic Gardens,LIkley brought in through the agriculture trade (pest found on coconut palm),,Agricultural trade,"Reyne, A. (1961). Scale insects of Dutch New Guinea. Beaufortia, 8(92), 121–167. ",N,,,N,,"Reyne, Beaufortia, 8(92) (1961) 124",
Naturalised,Apis florea,"Fabricius, 1787","Dwarf Honey Bee, Red Dwarf Honey Bee","Apis testacea, Apis semirufa, Apis floralis, Micrapis florea, Apis lobata, Apis nursei, Apis florea rufiventris, Apis florea nasicana",Terrestrial,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,florea,Indomalayan,South Asia | Southeast Asia,Apis (Micrapis) florea,"Ascher, J. S., Soh, Z. W. W., Chui, S. X., Soh, E. J. Y., Ho, B. M., Lee, J. X. Q., Gajanur, A. R., & Ong, X. R. (2022). The bees of Singapore (Hymenoptera: Apoidea: Anthophila): First comprehensive country checklist and conservation assessment for a Southeast Asian bee fauna. Raffles Bulletin of Zoology, 70, 39-64. https://doi.org/10.26107/RBZ-2022-0004","50, 51",2022,1.2773084,103.7894837,Along West Coast Highway,Apis (Micrapis) florea,"Ascher, J. S., Soh, Z. W. W., Chui, S. X., Soh, E. J. Y., Ho, B. M., Lee, J. X. Q., Gajanur, A. R., & Ong, X. R. (2022). The bees of Singapore (Hymenoptera: Apoidea: Anthophila): First comprehensive country checklist and conservation assessment for a Southeast Asian bee fauna. Raffles Bulletin of Zoology, 70, 39-64. https://doi.org/10.26107/RBZ-2022-0004",2011,2011,1.2773084,103.7894837,Along West Coast Highway,Possibly Hitchhikers via trans-oceanic traffic,,,"Ascher, J. S., Soh, Z. W. W., Chui, S. X., Soh, E. J. Y., Ho, B. M., Lee, J. X. Q., Gajanur, A. R., & Ong, X. R. (2022). The bees of Singapore (Hymenoptera: Apoidea: Anthophila): First comprehensive country checklist and conservation assessment for a Southeast Asian bee fauna. Raffles Bulletin of Zoology, 70, 39-64. https://doi.org/10.26107/RBZ-2022-0004",N,,,N,,"Hsu et al, Bioinvasions Rec., 11(1) (2022) 124",Recorded on iNaturalist
